IO Id,IO Name,Agency Name,Advertiser Name,Currency Type,Currency Exchange Rate,Ad Relevance,Booking Date,TA Rebate,IO Type,Agency Parent Company,Agency Type,ClientName
428187,Volkswagen.RM699 LOW INSTALLMENT.July 2014.Display,MediaCom,Volkswagen Group,USD,1,Automotive,,0,,WPP,Holding Company,
428197,FFV - Camelot TNL - July 2014,Havas Digital,Camelot,GBP,0.58,Technology,,0,,Havas,Holding Company,
428207,TF - Chrysler Ypsilon DR Q3 2014,Maxus,Fiat S.p.A.,GBP,0.58,Automotive,,0,,WPP,Holding Company,
428217,AS - Camelot TNL - July 14,Havas Digital,Camelot,GBP,0.58,Technology,,0,,Havas,Holding Company,
428227,Gulf Bank.Ramadan Campaign.July 2014.Adotube,Accuen Media,Gulf Bank,USD,1,Finance,,0,,Omnicom Group,Holding Company,
428237,FFV.Blaze.GM.Mindshare.UIP.LaNochedelasBestias.Jul.14,Group M,United International Pictures,EUR,0.73,Entertainment,,0,,WPP,Holding Company,
428247,BMW iCar Campaign.August.September 2014.Adotube,PHD,BMW,SGD,1.24,Automotive,,0,,Omnicom Group,Holding Company,
428257,TFcpm-a.Havas.Havas.Orange.Residencial.jul.14,Media Contacts,France Telecom S.A.,EUR,0.73,Telecoms,,0,,Havas,Holding Company,
428267,FFVI.Havas.D&A.Tarradellas.Espetec.Jul.14,Arena Media,Casa Tarradellas,EUR,0.73,Entertainment,,0,,Havas,Holding Company,
428277,Indovision Anywhere July 2014.FFV.Appsnack.Display,Mediate,PT. MNC Sky Vision Tbk,USD,1,Telecoms,,0,,Independent,Independent,
428287,Mshereib.July 2014.Display.FFV,Socialize,Qatar Foundation,USD,1,Education,,0,,Independent,Independent,
428297,B&Q weekly acivity July 2014,MEC,Kingfisher plc,GBP,0.58,Retail,,0,,WPP,Holding Company,
428307,TFCPM-A.Havas.Arena.Solvia.Continua.Jul-dic.14,Arena Media,Banco Sabadell,EUR,0.73,Finance,,0,,Havas,Holding Company,
428317,TFCPM-A.Havas.MediaContacts.Orange.Amena.Jul.14,Media Contacts,France Telecom S.A.,EUR,0.73,Telecoms,,0,,Havas,Holding Company,
428327,KIA Rio_July 2014,Leon Media,Hyundai Motor Group,USD,1,Automotive,,0,,Independent,Independent,
428337,Brand USA Mexico September campaign,AdGenuity,Brand USA,USD,1,Travel and Transport,,0,,Independent,Independent,
428347,VitroPlus - Fall 2014,Gendron Communication,UNIBAN CANADA inc,CAD,1.06,Retail,,0,,Independent,Independent,
428357,Halifax EVFY PCA Q3 2014,Xaxis,Lloyds Banking Group PLC,GBP,0.58,Finance,,0,,WPP,Holding Company,
428367,Ramadan CSR 2014.FFV,Initiative Media,Etisalat,USD,1,Telecoms,,0,,Interpublic,Holding Company,
428377,Ramadan CSR 2014.AdoTube,Initiative Media,Etisalat,USD,1,Telecoms,,0,,Interpublic,Holding Company,
428387,Ado Adb Aegis Carat GM Opel Corsa jul aug 2014,Aegis Media,General Motors Company,EUR,0.73,Automotive,,0,,Aegis,Holding Company,
428397,Biz.Crowd.Full Tango,Direct,Media Crowd Inc.,USD,1,Media,,0,,Direct,Direct,
428407,ClickzSkin.Full Tango,Direct,ClickzClockz Limited,USD,1,Other,,0,,Direct,Direct,
428417,B&Q  kitchens July-Aug 2014,MEC,Kingfisher plc,GBP,0.58,Retail,,0,,WPP,Holding Company,
428437,Circus Circus 2014 - July-Sept'14,Direct,MGM Resorts International,USD,1,Travel and Transport,,0,,Direct,Direct,
428447,Rapaflo Q3 2014,Havas Digital,Rapaflo,USD,1,Health,,0,,Havas,Holding Company,
428457,FY14_15 Digital_Summer-Fall,VML,Department of Tourist Development,USD,1,Travel and Transport,,0,,WPP,Holding Company,
428467,Maxus New York - Panera Bread - 2Q'14 Flatbreads Display,Xaxis,Panera Bread,USD,1,Retail,,0,,WPP,Holding Company,
428477,TF.UM.Mastercard.PricelessCities.7.1-7.31.2014,Universal McCann,MasterCard Worldwide,MXN,12.97,Finance,,0,,Interpublic,Holding Company,
428487,AHMR_HOND_114626_FY15_MY14_HISPQ3_DV_HS_1_GEN,MediaVest,"Honda Motor Company, Ltd.",USD,1,Automotive,,0,,Publicis Groupe,Holding Company,
428497,Maxus New York - Panera Bread - 2Q'14 Flatbreads Display Toronto,Xaxis,Panera Bread,USD,1,Retail,,0,,WPP,Holding Company,
428517,MDL_2014 10 Day Frappe Event_20140708_20140719_DIS_BRD_QSR,Media Contacts,McDonald's Corporation,USD,1,Entertainment,,0,,Havas,Holding Company,
428527,MDH_2014 10 Day Frappe Event_20140711_20140719_DIS_BRD_QSR,Media Contacts,McDonald's Corporation,USD,1,Entertainment,,0,,Havas,Holding Company,
428537,MBO_2014 10 Day Frappe Event_20140711_20140719_DIS_BRD_QSR,Media Contacts,McDonald's Corporation,USD,1,Entertainment,,0,,Havas,Holding Company,
428547,MME_2014 10 Day Frappe Event_20140708_20140719_DIS_BRD_QSR,Media Contacts,McDonald's Corporation,USD,1,Entertainment,,0,,Havas,Holding Company,
428557,Tribal Fusion_Holden_Retargeting_2014,Carat,General Motors Company,AUD,1.05,Automotive,,0,,Aegis,Holding Company,
428567,Tribal Fusion_CPA_CFO_Jul-Sep,Initiative Media,CPA Australia,AUD,1.05,Professional Services,,0,,Interpublic,Holding Company,
428577,Tribal Fusion_CPA_MAC_Jul-Aug,Initiative Media,CPA Australia,AUD,1.05,Professional Services,,0,,Interpublic,Holding Company,
428587,Tribal Fusion_CPA_Congress_Jul-Nov,Initiative Media,CPA Australia,AUD,1.05,Professional Services,,0,,Interpublic,Holding Company,
428607,TF/DR/Bohemia/OpenColleges/JulySept2014,Bohemia Group,Open Colleges,AUD,1.05,Education,,0,,Independent,Independent,
428617,Appsnack/DR/M&CSaatchi/Nokia/JulySept2014,M&C Saatchi Mobile,Nokia Corporation,AUD,1.05,Hardware & Electronics,,0,,Independent,Independent,
428627,Southern Cross Health Society.Planning a Family July 2014.Display,Catch Media,Southern Cross Healthcare Group,NZD,1.14,Finance,,0,,Independent,Independent,
428637,Q3 2014 IBM BRAND/CATEGORYCAMPAIGN EST.Q3 2014 IBM BRAND CATEGORYCAMPAIGN EST.FFV,Neo Ogilvy,IBM Corporation,INR,60.22,Technology,,0,,WPP,Holding Company,
428647,ASDA Shopping Jul 14,Carat,"Wal-Mart Stores, Inc.",GBP,0.58,Retail,,0,,Aegis,Holding Company,
428657,TFCPM-A.Havas.MediaContacts.Orange.Canguro.Jul.14,Media Contacts,France Telecom S.A.,EUR,0.73,Telecoms,,0,,Havas,Holding Company,
428677,Kellogg RKSB Park 2014,Starcom Mediavest,Kelloggs,CAD,1.06,Consumer Goods,,0,,Publicis Groupe,Holding Company,
428687,AdoTube/Branding/MedecinsSansFrontieres/CherryMedia/InfieldHR/August-September2014,Cherry Media,Medecins Sans Frontieres,AUD,1.05,Health,,0,,Independent,Independent,
428697,TribalFusion/Performance/MedecinsSansFrontieres/CherryMedia/InfieldHR/August-September2014,Cherry Media,Medecins Sans Frontieres,AUD,1.05,Health,,0,,Independent,Independent,
428707,FFVBlaze/Brand/Carat/DJs/JulyAugt2014,Carat,David Jones,AUD,1.05,Retail,,0,,Aegis,Holding Company,
428727,FFVB.Netthink.Mahou.Mixta.LaPenica.Jul.14,Netthink Isobar,Mahou-San Miguel Group,EUR,0.73,Consumer Goods,,0,,Aegis,Holding Company,
428737,TF.Havas.Arena.Ulises.UNIBA.Jul.14,Arena Media,UNIBA,EUR,0.73,Education,,0,,Havas,Holding Company,
428747,Ford - Ranger Odyssey,Mindshare,Ford Motor Company,ZAR,10.63,Automotive,,0,,WPP,Holding Company,
428757,Cetaphil July Burst,Applied Media Logic,LOreal,ZAR,10.63,Consumer Goods,,0,,Independent,Independent,
428767,Envirofone Jul 14,MediaCom,Envirofone Limited,GBP,0.58,Telecoms,,0,,WPP,Holding Company,
428777,Garuda ATR 72 BO UPG,Starcom Mediavest,Garuda Indonesia,USD,1,Travel and Transport,,0,,Publicis Groupe,Holding Company,
428787,Masafi July 2014.Display.FFV,MEC,Masafi Co L.L.C,USD,1,Retail,,0,,WPP,Holding Company,
428807,LAVA Iris X1.FFV,Interactive Avenues,Lava International,INR,60.22,Hardware & Electronics,,0,,Interpublic,Holding Company,
428817,TF - Hoseasons - July-Aug 14,Essence Media,Wyndham Hotel Group,GBP,0.58,Travel and Transport,,0,,Independent,Independent,
428827,FFV_Mediatrack_PaysDeLaLoire_AoutSept14,Mediatrack,Pays de la Loire,EUR,0.73,Travel and Transport,,0,,Independent,Independent,
428837,As.Opera.OMD.Renault.Clio.Jul.14,OMD,Renault S.A.,EUR,0.73,Automotive,,0,,Independent,Independent,
428847,Emirates July Early Bird.Display,Havas Digital,Emirates Group,HKD,7.75,Travel and Transport,,0,,Havas,Holding Company,
428857,Lloyds Business As Usual Jul-Aug 2014,Xaxis,Lloyds Banking Group PLC,GBP,0.58,Finance,,0,,WPP,Holding Company,
428867,DBS e-Performance - July 2014.Display,Convonix,DBS Bank,INR,60.22,Finance,,0,,Publicis group,Holding Company,
